INVERTER_ID,DATE_TIME,AC_POWER,IRRADIANCE,PERFORMANCE_RATIO
101,2025-03-16 13:00:00,59.292771883627886,940.3,0.8268175758402397
202,2025-03-16 13:00:00,59.292771883627886,940.3,0.8268175758402397
303,2025-03-16 13:00:00,59.292771883627886,940.3,0.8268175758402397
101,2025-03-16 14:00:00,56.11574474308179,854.5,0.861087027173451
202,2025-03-16 14:00:00,56.11574474308179,854.5,0.861087027173451
303,2025-03-16 14:00:00,56.11574474308179,854.5,0.861087027173451
101,2025-03-16 15:00:00,51.31077812947744,772.2,0.8712708534583548
202,2025-03-16 15:00:00,51.31077812947744,772.2,0.8712708534583548
303,2025-03-16 15:00:00,51.31077812947744,772.2,0.8712708534583548
101,2025-03-16 16:00:00,35.99520856497336,562.0,0.8398133249264331
202,2025-03-16 16:00:00,35.99520856497336,562.0,0.8398133249264331
303,2025-03-16 16:00:00,35.99520856497336,562.0,0.8398133249264331
101,2025-03-16 17:00:00,23.505084437927213,333.5,0.9241455141376984
202,2025-03-16 17:00:00,23.505084437927213,333.5,0.9241455141376984
303,2025-03-16 17:00:00,23.505084437927213,333.5,0.9241455141376984
101,2025-03-16 18:00:00,6.965972860760956,95.5,0.9564291166359136
202,2025-03-16 18:00:00,6.965972860760956,95.5,0.9564291166359136
303,2025-03-16 18:00:00,6.965972860760956,95.5,0.9564291166359136
101,2025-03-16 19:00:00,0.0,0.0,
202,2025-03-16 19:00:00,0.0,0.0,
303,2025-03-16 19:00:00,0.0,0.0,
101,2025-03-16 20:00:00,0.0,0.0,
202,2025-03-16 20:00:00,0.0,0.0,
303,2025-03-16 20:00:00,0.0,0.0,
101,2025-03-16 21:00:00,0.0,0.0,
202,2025-03-16 21:00:00,0.0,0.0,
303,2025-03-16 21:00:00,0.0,0.0,
101,2025-03-16 22:00:00,0.0,0.0,
202,2025-03-16 22:00:00,0.0,0.0,
303,2025-03-16 22:00:00,0.0,0.0,
101,2025-03-16 23:00:00,0.0,0.0,
202,2025-03-16 23:00:00,0.0,0.0,
303,2025-03-16 23:00:00,0.0,0.0,
